BRIDGE_WGS_HOR_18924 BRIDGE_WGS_HOR_18924 45.96128008
BRIDGE_WGS_HOR_19184 BRIDGE_WGS_HOR_19184 0.59825552
BRIDGE_WGS_HOR_19379 BRIDGE_WGS_HOR_19379 5.926211664
BRIDGE_WGS_HOR_19568 BRIDGE_WGS_HOR_19568 56.98289756
BRIDGE_WGS_HOR_1990 BRIDGE_WGS_HOR_1990 28.79201008
BRIDGE_WGS_HOR_19952 BRIDGE_WGS_HOR_19952 20.44938988
BRIDGE_WGS_HOR_20226 BRIDGE_WGS_HOR_20226 30.00709973
BRIDGE_WGS_HOR_20269 BRIDGE_WGS_HOR_20269 12.67229875
BRIDGE_WGS_HOR_2028 BRIDGE_WGS_HOR_2028 50.8313647
BRIDGE_WGS_HOR_20909 BRIDGE_WGS_HOR_20909 34.04029517
BRIDGE_WGS_HOR_21258 BRIDGE_WGS_HOR_21258 17.4160133
BRIDGE_WGS_HOR_21428 BRIDGE_WGS_HOR_21428 48.09825552
BRIDGE_WGS_HOR_21461 BRIDGE_WGS_HOR_21461 31.47147845
BRIDGE_WGS_HOR_21548 BRIDGE_WGS_HOR_21548 46.94300797
BRIDGE_WGS_HOR_21599 BRIDGE_WGS_HOR_21599 83.99903395
BRIDGE_WGS_HOR_21641 BRIDGE_WGS_HOR_21641 47.11992283
BRIDGE_WGS_HOR_21687 BRIDGE_WGS_HOR_21687 46.66256326
BRIDGE_WGS_HOR_2180 BRIDGE_WGS_HOR_2180 48.79329821
BRIDGE_WGS_HOR_2237 BRIDGE_WGS_HOR_2237 48.60590946
BRIDGE_WGS_HOR_2290 BRIDGE_WGS_HOR_2290 35.47730928
BRIDGE_WGS_HOR_2293 BRIDGE_WGS_HOR_2293 106.3758962
BRIDGE_WGS_HOR_2369 BRIDGE_WGS_HOR_2369 52.1600065
BRIDGE_WGS_HOR_2383 BRIDGE_WGS_HOR_2383 90.29201008
BRIDGE_WGS_HOR_2403 BRIDGE_WGS_HOR_2403 136.5871428
BRIDGE_WGS_HOR_2598 BRIDGE_WGS_HOR_2598 32.12534342
BRIDGE_WGS_HOR_2637 BRIDGE_WGS_HOR_2637 50.7315823
BRIDGE_WGS_HOR_2749 BRIDGE_WGS_HOR_2749 56.48495089
